2026-07-09 20:18:40 [INFO    ] GUI started — PRJN26-141 Cloud Forensics Tool
2026-07-09 20:19:04 [INFO    ] Scanning directory: C:\Users\rinsh\Downloads\Telegram Desktop
2026-07-09 20:19:04 [INFO    ] Scan complete — 0 file(s) collected from 'C:\Users\rinsh\Downloads\Telegram Desktop'
2026-07-09 20:20:34 [DEBUG   ] Scanned [    359509 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 18.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    345958 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 19.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    298758 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 2.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    310137 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 21.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    323804 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 22.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    313053 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 23.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    304478 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 24.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    304670 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 25.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    304478 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 26.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    312723 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 27.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    367193 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 28.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    311684 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 29.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    296033 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 3.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    357263 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 30.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    307324 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 31.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    312687 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 32.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    301919 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 4.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    302239 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 5.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    307911 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 6.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    294728 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 7.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    291080 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 8.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    292015 B] C:\Users\rinsh\OneDrive\Desktop\coursera\Coursera 9.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    310443 B] C:\Users\rinsh\OneDrive\Desktop\coursera\coursera 1.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [    306089 B] C:\Users\rinsh\OneDrive\Desktop\coursera\coursera 20.pdf
2026-07-09 20:20:34 [DEBUG   ] Scanned [       406 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\.gitignore
2026-07-09 20:20:34 [DEBUG   ] Scanned [    553180 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\Final_Project_Report_PRJN26_141.docx
2026-07-09 20:20:34 [DEBUG   ] Scanned [    763252 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\HLD_PRJN26_141.docx
2026-07-09 20:20:34 [DEBUG   ] Scanned [    553180 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\LLD_PRJN26_141.docx
2026-07-09 20:20:34 [DEBUG   ] Scanned [    566130 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\PRJN26_141_Presentation.pptx
2026-07-09 20:20:34 [DEBUG   ] Scanned [     11639 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\README.md
2026-07-09 20:20:34 [DEBUG   ] Scanned [     29802 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\WPPR_PRJN26_141.docx
2026-07-09 20:20:34 [DEBUG   ] Scanned [     41337 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\app.py
2026-07-09 20:20:34 [DEBUG   ] Scanned [      1737 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\cammand.txt
2026-07-09 20:20:34 [DEBUG   ] Scanned [      6834 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\comparator.py
2026-07-09 20:20:34 [DEBUG   ] Scanned [      4997 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-06_163053.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      4997 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-07_003243.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      2276 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-25_234526.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      2276 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-25_234532.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_010126.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      9411 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_011747.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033424.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033434.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      5230 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033614.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      5230 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033728.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [      5230 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_165350.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_171227.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_171336.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_171344.csv
2026-07-09 20:20:34 [DEBUG   ] Scanned [     14447 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-06_163053.html
2026-07-09 20:20:34 [DEBUG   ] Scanned [     16501 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-06_163114.html
2026-07-09 20:20:34 [DEBUG   ] Scanned [     10955 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-25_234526.html
2026-07-09 20:20:34 [DEBUG   ] Scanned [     10955 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-25_234532.html
2026-07-09 20:20:34 [DEBUG   ] Scanned [      8385 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\forensic_dashboard_2026-04-29_010126.html
